Sample	Contig	Covered Fraction
aligned	uvig_519831	0.030154198
aligned	uvig_519834	0
aligned	uvig_519835	0
aligned	uvig_519836	0
aligned	uvig_519837	0
aligned	uvig_519851	0
aligned	uvig_519853	0
aligned	uvig_519856	0
aligned	uvig_519860	0
aligned	uvig_519873	0
aligned	uvig_519878	0
aligned	uvig_519893	0.02177534
aligned	uvig_519895	0
aligned	uvig_519904	0
aligned	uvig_519911	0.407371
aligned	uvig_519916	0
aligned	uvig_519926	0
aligned	uvig_519929	0
aligned	uvig_519934	0
aligned	uvig_519936	0
aligned	uvig_519943	0
aligned	uvig_519970	0
aligned	uvig_519977	0.08404903
aligned	uvig_520001	0
aligned	uvig_520012	0
aligned	uvig_520029	0
aligned	uvig_520045	0
aligned	uvig_520046	0
aligned	uvig_520049	0.013316133
aligned	uvig_520050	0
aligned	uvig_520059	0
aligned	uvig_520062	0
aligned	uvig_520079	0
aligned	uvig_520080	0.48604912
aligned	uvig_520095	0
aligned	uvig_520096	0
aligned	uvig_520097	0
aligned	uvig_520104	0
aligned	uvig_520108	0
aligned	uvig_520111	0
aligned	uvig_520114	0
aligned	uvig_520137	0
aligned	uvig_520138	0
aligned	uvig_520139	0
aligned	uvig_520142	0
aligned	uvig_520146	0
aligned	uvig_520147	0.32076854
aligned	uvig_520152	0.016518312
aligned	uvig_520155	0.016712656
aligned	uvig_520159	0
aligned	uvig_520161	0
aligned	uvig_520163	0
aligned	uvig_520172	0.028881423
aligned	uvig_520183	0.9170998
aligned	uvig_520191	0
aligned	uvig_520192	0
aligned	uvig_520201	0
aligned	uvig_520204	0.018657407
aligned	uvig_520206	0
aligned	uvig_520236	0
aligned	uvig_520238	0
aligned	uvig_520248	0
aligned	uvig_520262	0
aligned	uvig_520263	0
aligned	uvig_520266	0
aligned	uvig_520267	0
aligned	uvig_520280	0.10788628
aligned	uvig_520281	0
aligned	uvig_520284	0
aligned	uvig_520285	0
aligned	uvig_520286	0
aligned	uvig_520290	0
aligned	uvig_520291	0
aligned	uvig_520294	0.010557226
aligned	uvig_520301	0
aligned	uvig_520303	0.06516267
aligned	uvig_520347	0.016190456
aligned	uvig_520348	0
aligned	uvig_520374	0
aligned	uvig_520379	0.5423626
aligned	uvig_520380	0
aligned	uvig_520381	0
aligned	uvig_520393	0
aligned	uvig_520395	0
aligned	uvig_520397	0
aligned	uvig_520398	0.011951876
aligned	uvig_520401	0
aligned	uvig_520408	0.012819928
aligned	uvig_520414	0
aligned	uvig_520433	0
aligned	uvig_520442	0
aligned	uvig_520450	0
aligned	uvig_520458	0.057496797
aligned	uvig_520479	0
aligned	uvig_520484	0
aligned	uvig_520497	0
aligned	uvig_520499	0
aligned	uvig_520502	0
aligned	uvig_520508	0.011832002
aligned	uvig_520521	0
aligned	uvig_520541	0
aligned	uvig_520572	0
aligned	uvig_520578	0
aligned	uvig_520580	0
aligned	uvig_520598	0
aligned	uvig_520612	0
aligned	uvig_520615	0
aligned	uvig_520629	0
aligned	uvig_520630	0
aligned	uvig_520637	0
aligned	uvig_520655	0
aligned	uvig_520662	0
aligned	uvig_520663	0
aligned	uvig_520664	0
aligned	uvig_520665	0
aligned	uvig_520671	0
aligned	uvig_520673	0
aligned	uvig_520677	0.014349313
aligned	uvig_520681	0
aligned	uvig_520682	0
aligned	uvig_520703	0
aligned	uvig_520727	0
aligned	uvig_520741	0
aligned	uvig_520746	0.7323502
aligned	uvig_520747	0.16570462
aligned	uvig_520751	0
aligned	uvig_520758	0
aligned	uvig_520759	0
aligned	uvig_520761	0
aligned	uvig_520763	0
aligned	uvig_520779	0
aligned	uvig_520783	0
aligned	uvig_520789	0
aligned	uvig_520791	0
aligned	uvig_520792	0
aligned	uvig_520795	0
aligned	uvig_520811	0
aligned	uvig_520812	0
aligned	uvig_520815	0.013276686
aligned	uvig_520817	0
aligned	uvig_520818	0
aligned	uvig_520819	0
aligned	uvig_520820	0
aligned	uvig_520821	0
aligned	uvig_520836	0
aligned	uvig_520837	0
aligned	uvig_520851	0
aligned	uvig_520863	0
aligned	uvig_520865	0
aligned	uvig_520871	0
aligned	uvig_520879	0
aligned	uvig_520892	0
aligned	uvig_520893	0.014370891
aligned	uvig_520894	0
aligned	uvig_520895	0
aligned	uvig_520896	0
aligned	uvig_520897	0
aligned	uvig_520898	0
aligned	uvig_520900	0
aligned	uvig_520919	0
aligned	uvig_520920	0
aligned	uvig_520924	0
aligned	uvig_520925	0
aligned	uvig_520933	0
aligned	uvig_520944	0
aligned	uvig_520961	0
aligned	uvig_520962	0
aligned	uvig_520965	0
aligned	uvig_520978	0
aligned	uvig_520985	0.038989916
aligned	uvig_520991	0
aligned	uvig_520992	0
aligned	uvig_520993	0
aligned	uvig_521003	0
aligned	uvig_521025	0
aligned	uvig_521026	0
aligned	uvig_521027	0
aligned	uvig_521028	0
aligned	uvig_521035	0
aligned	uvig_521037	0
aligned	uvig_521038	0.032994278
aligned	uvig_521052	0.395656
aligned	uvig_521055	0
aligned	uvig_521056	0
aligned	uvig_521069	0
aligned	uvig_521070	0
aligned	uvig_521074	0
aligned	uvig_521092	0
aligned	uvig_521094	0
aligned	uvig_521095	0
aligned	uvig_521099	0
aligned	uvig_521100	0
aligned	uvig_521113	0
aligned	uvig_521116	0.027603459
aligned	uvig_521118	0
aligned	uvig_521119	0.1681591
aligned	uvig_521127	0
aligned	uvig_521129	0.3651358
aligned	uvig_521131	0
aligned	uvig_521135	0
aligned	uvig_521140	0
aligned	uvig_521143	0
aligned	uvig_521146	0
aligned	uvig_521168	0.013665622
aligned	uvig_521171	0
aligned	uvig_521176	0
aligned	uvig_521221	0
aligned	uvig_521222	0.44046837
aligned	uvig_521229	0.37850952
aligned	uvig_521230	0
aligned	uvig_521238	0.03942299
aligned	uvig_521239	0
aligned	uvig_521244	0
aligned	uvig_521246	0
aligned	uvig_521247	0
aligned	uvig_521248	0
aligned	uvig_521249	0
aligned	uvig_521260	0
aligned	uvig_521262	0
aligned	uvig_521271	0
aligned	uvig_521274	0
aligned	uvig_521305	0
aligned	uvig_521319	0.13321236
aligned	uvig_521326	0
aligned	uvig_521328	0
aligned	uvig_521337	0
aligned	uvig_521340	0
aligned	uvig_521342	0
aligned	uvig_521343	0
aligned	uvig_521344	0
aligned	uvig_521380	0
aligned	uvig_521395	0
aligned	uvig_521420	0
aligned	uvig_521423	0
aligned	uvig_521428	0
aligned	uvig_521433	0.9969118
aligned	uvig_521442	0
aligned	uvig_521443	0
aligned	uvig_521444	0
aligned	uvig_521445	0.016322175
aligned	uvig_521454	0
aligned	uvig_521481	0.012104393
aligned	uvig_521484	0
aligned	uvig_521488	0
aligned	uvig_521498	0
aligned	uvig_521516	0.92756456
aligned	uvig_521520	0
aligned	uvig_521529	0
aligned	uvig_521530	0.051280763
aligned	uvig_521531	0
aligned	uvig_521532	0
aligned	uvig_521544	0
aligned	uvig_521546	0
aligned	uvig_521550	0.74788827
aligned	uvig_521558	0
aligned	uvig_521577	0
aligned	uvig_521579	0
aligned	uvig_521593	0
aligned	uvig_521606	0
aligned	uvig_521613	0.5244537
aligned	uvig_521614	0
aligned	uvig_521620	0
aligned	uvig_521631	0
aligned	uvig_521633	0
aligned	uvig_521639	0.48495406
aligned	uvig_521648	0.03224466
aligned	uvig_521653	0
aligned	uvig_521654	0.1357558
aligned	uvig_521656	0
aligned	uvig_521669	0
aligned	uvig_521671	0.075405836
aligned	uvig_521686	0
aligned	uvig_521694	0
aligned	uvig_521695	0
aligned	uvig_521698	0
aligned	uvig_521713	0
aligned	uvig_521717	0
aligned	uvig_521742	0.015578735
aligned	uvig_521746	0.28016967
aligned	uvig_521753	0.5534089
aligned	uvig_521778	0
aligned	uvig_521783	0
aligned	uvig_521787	0
aligned	uvig_521791	0
aligned	uvig_521792	0
aligned	uvig_521810	0.028492691
aligned	uvig_521816	0
aligned	uvig_521817	0
aligned	uvig_521818	0
aligned	uvig_521821	0
aligned	uvig_521822	0
aligned	uvig_521823	0
aligned	uvig_521824	0
aligned	uvig_521827	0
aligned	uvig_521829	0
aligned	uvig_521830	0.12980884
aligned	uvig_521852	0
aligned	uvig_521856	0
aligned	uvig_521857	0
aligned	uvig_521860	0.09205791
aligned	uvig_521872	0
aligned	uvig_521873	0
aligned	uvig_521874	0
aligned	uvig_521875	0
aligned	uvig_521880	0
aligned	uvig_521883	0
aligned	uvig_521885	0.5556218
aligned	uvig_521887	0.8582862
aligned	uvig_521888	0
aligned	uvig_521890	0.037018877
aligned	uvig_521904	0
aligned	uvig_521909	0
aligned	uvig_521910	0
aligned	uvig_521914	0
aligned	uvig_521922	0
aligned	uvig_521923	0
aligned	uvig_521926	0.13797826
aligned	uvig_521927	0.060511217
aligned	uvig_521944	0
aligned	uvig_521946	0
aligned	uvig_521952	0
aligned	uvig_521956	0
aligned	uvig_521959	0
aligned	uvig_522002	0.02022296
aligned	uvig_522003	0
aligned	uvig_522007	0
aligned	uvig_522008	0
aligned	uvig_522009	0
aligned	uvig_522012	0.54890525
aligned	uvig_522013	0
aligned	uvig_522016	0
aligned	uvig_522017	0.10478843
aligned	uvig_522019	0
aligned	uvig_522027	0
aligned	uvig_522046	0
aligned	uvig_522051	0
aligned	uvig_522084	0
aligned	uvig_522091	0.043786917
aligned	uvig_522095	0.015275504
aligned	uvig_522096	0
aligned	uvig_522097	0
aligned	uvig_522098	0
aligned	uvig_522121	0
aligned	uvig_522131	0.21871199
aligned	uvig_522132	0
aligned	uvig_522141	0
aligned	uvig_522142	0
aligned	uvig_522143	0
aligned	uvig_522153	0
aligned	uvig_522189	0
aligned	uvig_522191	0
aligned	uvig_522192	0
aligned	uvig_522206	0.058800858
aligned	uvig_522209	0
aligned	uvig_522210	0
aligned	uvig_522212	0.013122294
aligned	uvig_522215	0
aligned	uvig_522237	0
aligned	uvig_522246	0
aligned	uvig_522248	0.50961
aligned	uvig_522250	0
aligned	uvig_522252	0
aligned	uvig_522259	0.3052809
aligned	uvig_522265	0
aligned	uvig_522279	0
aligned	uvig_522282	0
aligned	uvig_522286	0
aligned	uvig_522287	0
aligned	uvig_522289	0
aligned	uvig_522296	0
aligned	uvig_522299	0
aligned	uvig_522314	0
aligned	uvig_522328	0
aligned	uvig_522340	0
aligned	uvig_522350	0
aligned	uvig_522355	0
aligned	uvig_522358	0
aligned	uvig_522373	0
aligned	uvig_522378	0
aligned	uvig_522382	0.021004567
aligned	uvig_522404	0
aligned	uvig_522443	0
aligned	uvig_522454	0
aligned	uvig_522456	0
aligned	uvig_522461	0
aligned	uvig_522463	0
aligned	uvig_522466	0.25956953
aligned	uvig_522473	0
aligned	uvig_522476	0
aligned	uvig_522477	0
aligned	uvig_522481	0
aligned	uvig_522485	0
aligned	uvig_522495	0
aligned	uvig_522525	0
aligned	uvig_522526	0
aligned	uvig_522528	0
aligned	uvig_522548	0.3952086
aligned	uvig_522553	0.16752951
aligned	uvig_522556	0
aligned	uvig_522561	0
aligned	uvig_522562	0.044577446
aligned	uvig_522563	0
aligned	uvig_522564	0
aligned	uvig_522565	0
aligned	uvig_522566	0
aligned	uvig_522569	0
aligned	uvig_522605	0
aligned	uvig_522610	0
aligned	uvig_522645	0
aligned	uvig_522647	0
aligned	uvig_522653	0
aligned	uvig_522658	0
aligned	uvig_522659	0
aligned	uvig_522662	0.16991463
aligned	uvig_522663	0
aligned	uvig_522664	0
aligned	uvig_522665	0
aligned	uvig_522668	0.28515765
aligned	uvig_522674	0
aligned	uvig_522680	0
aligned	uvig_522683	0
aligned	uvig_522686	0
aligned	uvig_522718	0
aligned	uvig_522720	0
aligned	uvig_522721	0.025043452
aligned	uvig_522723	0
aligned	uvig_522724	0
aligned	uvig_522744	0
aligned	uvig_522745	0
aligned	uvig_522760	0
aligned	uvig_522769	0
aligned	uvig_522771	0.01072683
aligned	uvig_522790	0
aligned	uvig_522792	0
aligned	uvig_522802	0
aligned	uvig_522804	0
aligned	uvig_522807	0
aligned	uvig_522811	0
aligned	uvig_522816	0
aligned	uvig_522818	0
aligned	uvig_522826	0
aligned	uvig_522829	0
aligned	uvig_522830	0
aligned	uvig_522837	0
aligned	uvig_522839	0
aligned	uvig_522840	0
aligned	uvig_522855	0
aligned	uvig_522858	0
aligned	uvig_522862	0
aligned	uvig_522875	0
aligned	uvig_522876	0
aligned	uvig_522878	0
aligned	uvig_522908	0
aligned	uvig_522917	0
aligned	uvig_522920	0
aligned	uvig_522921	0
aligned	uvig_522922	0
aligned	uvig_522926	0
aligned	uvig_522927	0.07398031
aligned	uvig_522935	0
aligned	uvig_522936	0
aligned	uvig_522938	0
aligned	uvig_522939	0
aligned	uvig_522956	0.7284186
aligned	uvig_522979	0
aligned	uvig_522983	0
aligned	uvig_522985	0
aligned	uvig_523000	0
aligned	uvig_523012	0
aligned	uvig_523015	0
aligned	uvig_523017	0
aligned	uvig_523051	0
aligned	uvig_523059	0.16378796
aligned	uvig_523061	0
aligned	uvig_523089	0.3578883
aligned	uvig_523094	0
aligned	uvig_523101	0
aligned	uvig_523103	0
aligned	uvig_523104	0
aligned	uvig_523111	0
aligned	uvig_523116	0
aligned	uvig_523117	0
aligned	uvig_523118	0
aligned	uvig_523125	0
aligned	uvig_523128	0
aligned	uvig_523141	0
aligned	uvig_523142	0.44801065
aligned	uvig_523144	0
aligned	uvig_523146	0
aligned	uvig_523148	0
aligned	uvig_523157	0
aligned	uvig_523179	0
aligned	uvig_523180	0
aligned	uvig_523186	0.030001383
aligned	uvig_523194	0
aligned	uvig_523197	0
aligned	uvig_523200	0
aligned	uvig_523202	0
aligned	uvig_523204	0
aligned	uvig_523205	0.3938405
aligned	uvig_523206	0
aligned	uvig_523228	0
aligned	uvig_523231	0
aligned	uvig_523234	0
aligned	uvig_523240	0
aligned	uvig_523242	0
aligned	uvig_523252	0
aligned	uvig_523275	0
aligned	uvig_523276	0
aligned	uvig_523277	0
aligned	uvig_523285	0
aligned	uvig_523288	0
aligned	uvig_523301	0
aligned	uvig_523302	0
aligned	uvig_523315	0
aligned	uvig_523316	0
aligned	uvig_523320	0
aligned	uvig_523330	0
aligned	uvig_523331	0
aligned	uvig_523348	0
aligned	uvig_523349	0
aligned	uvig_523350	0
aligned	uvig_523352	0
aligned	uvig_523353	0
aligned	uvig_523354	0
aligned	uvig_523356	0
aligned	uvig_523359	0
aligned	uvig_523369	0
aligned	uvig_523370	0
aligned	uvig_523373	0
aligned	uvig_523376	0
aligned	uvig_523382	0.015712595
aligned	uvig_523405	0
aligned	uvig_523421	0.37481898
aligned	uvig_523422	0.08233319
aligned	uvig_523439	0
aligned	uvig_523449	0.034877434
aligned	uvig_523471	0
aligned	uvig_523472	0
aligned	uvig_523475	0
aligned	uvig_523481	0.7574418
aligned	uvig_523492	0
aligned	uvig_523501	0
aligned	uvig_523507	0
aligned	uvig_523526	0
aligned	uvig_523531	0
aligned	uvig_523535	0
aligned	uvig_523551	0
aligned	uvig_523554	0
aligned	uvig_523555	0
aligned	uvig_523569	0
aligned	uvig_523585	0
aligned	uvig_523597	0
aligned	uvig_523600	0
aligned	uvig_523615	0.27509773
aligned	uvig_523617	0
aligned	uvig_523621	0.30330846
aligned	uvig_523623	0.03760034
aligned	uvig_523639	0
aligned	uvig_523654	0
aligned	uvig_523655	0
aligned	uvig_523659	0
aligned	uvig_523670	0
aligned	uvig_523671	0
aligned	uvig_523674	0
aligned	uvig_523688	0
aligned	uvig_523689	0.024917232
aligned	uvig_523700	0.013579216
aligned	uvig_523701	0
aligned	uvig_523703	0.4556309
aligned	uvig_523722	0
aligned	uvig_523723	0.8788299
aligned	uvig_523733	0
aligned	uvig_523734	0.15407018
aligned	uvig_523736	0.35350975
aligned	uvig_523752	0
aligned	uvig_523761	0
aligned	uvig_523764	0
aligned	uvig_523780	0.121511966
aligned	uvig_523781	0
aligned	uvig_523782	0
aligned	uvig_523805	0
aligned	uvig_523817	0.04729634
aligned	uvig_523821	0
aligned	uvig_523822	0
aligned	uvig_523823	0
aligned	uvig_523825	0
aligned	uvig_523828	0
aligned	uvig_523829	0
aligned	uvig_523871	0
aligned	uvig_523887	0
aligned	uvig_523915	0
aligned	uvig_523930	0
aligned	uvig_523949	0
aligned	uvig_523956	0.05367662
aligned	uvig_523961	0
aligned	uvig_523970	0
aligned	uvig_523974	0
aligned	uvig_523976	0
aligned	uvig_523977	0
aligned	uvig_523978	0.019150285
aligned	uvig_523980	0
aligned	uvig_523991	0
aligned	uvig_523992	0
aligned	uvig_523995	0
aligned	uvig_523997	0
aligned	uvig_524007	0
aligned	uvig_524020	0
aligned	uvig_524031	0
aligned	uvig_524064	0.18756832
aligned	uvig_524067	0.16174155
aligned	uvig_524069	0
aligned	uvig_524078	0
aligned	uvig_524082	0
aligned	uvig_524104	0
aligned	uvig_524124	0.06790288
aligned	uvig_524125	0
aligned	uvig_524127	0
aligned	uvig_524149	0
aligned	uvig_524151	0
aligned	uvig_524152	0
aligned	uvig_524154	0
aligned	uvig_524157	0
aligned	uvig_524160	0
aligned	uvig_524165	0
aligned	uvig_524167	0
aligned	uvig_524169	0.54425186
aligned	uvig_524193	0
aligned	uvig_524196	0.010980562
aligned	uvig_524199	0
aligned	uvig_524201	0
aligned	uvig_524203	0.021199178
aligned	uvig_524205	0
aligned	uvig_524227	0
aligned	uvig_524237	0
aligned	uvig_524247	0
aligned	uvig_524261	0
aligned	uvig_524264	0.018623702
aligned	uvig_524270	0
aligned	uvig_524275	0
aligned	uvig_524276	0
aligned	uvig_524277	0
aligned	uvig_524278	0
aligned	uvig_524279	0
aligned	uvig_524280	0
aligned	uvig_524281	0.60593045
aligned	uvig_524291	0
aligned	uvig_524293	0
aligned	uvig_524295	0.1100398
aligned	uvig_524301	0
aligned	uvig_524313	0.10482408
aligned	uvig_524318	0
aligned	uvig_524330	0
aligned	uvig_524331	0
aligned	uvig_524338	0
aligned	uvig_524340	0
aligned	uvig_524345	0.9761764
aligned	uvig_524375	0
aligned	uvig_524378	0
aligned	uvig_524383	0
aligned	uvig_524384	0
aligned	uvig_524386	0
aligned	uvig_524388	0
aligned	uvig_524389	0.8170456
aligned	uvig_524392	0
aligned	uvig_524393	0.1532442
aligned	uvig_524397	0.05656283
aligned	uvig_524400	0
aligned	uvig_524419	0.07342749
aligned	uvig_524420	0.12012421
aligned	uvig_524421	0
aligned	uvig_524431	0
aligned	uvig_524437	0
aligned	uvig_524445	0
aligned	uvig_524450	0
aligned	uvig_524454	0
aligned	uvig_524455	0
aligned	uvig_524458	0
aligned	uvig_524473	0
aligned	uvig_524477	0
aligned	uvig_524479	0
aligned	uvig_524481	0.08481559
aligned	uvig_524519	0
aligned	uvig_524541	0
aligned	uvig_524548	0
aligned	uvig_524562	0
aligned	uvig_524563	0.032827068
aligned	uvig_524566	0
aligned	uvig_524581	0
aligned	uvig_524584	0
aligned	uvig_524588	0
aligned	uvig_524590	0
aligned	uvig_524591	0
aligned	uvig_524617	0
aligned	uvig_524620	0
aligned	uvig_524631	0
aligned	uvig_524639	0
aligned	uvig_524640	0
aligned	uvig_524641	0
aligned	uvig_524659	0
aligned	uvig_524660	0.14870986
aligned	uvig_524670	0
aligned	uvig_524672	0
aligned	uvig_524673	0
aligned	uvig_524689	0
aligned	uvig_524690	0
aligned	uvig_524704	0
aligned	uvig_524725	0.7271187
aligned	uvig_524735	0
aligned	uvig_524740	0
aligned	uvig_524742	0
aligned	uvig_524748	0
aligned	uvig_524750	0
aligned	uvig_524752	0
aligned	uvig_524760	0.04170641
aligned	uvig_524776	0.8592104
aligned	uvig_524778	0
aligned	uvig_524783	0
aligned	uvig_524785	0.33857074
aligned	uvig_524788	0
aligned	uvig_524789	0.6318702
aligned	uvig_524792	0
aligned	uvig_524794	0.21564728
aligned	uvig_524798	0
aligned	uvig_524814	0
aligned	uvig_524821	0.022046765
aligned	uvig_524822	0
aligned	uvig_524832	0
aligned	uvig_524833	0
aligned	uvig_524834	0
aligned	uvig_524836	0.30631265
aligned	uvig_524841	0.03573441
aligned	uvig_524858	0
aligned	uvig_524875	0
aligned	uvig_524886	0
aligned	uvig_524892	0
aligned	uvig_524893	0
aligned	uvig_524894	0
aligned	uvig_524907	0
aligned	uvig_524914	0
aligned	uvig_524917	0
aligned	uvig_524921	0.2724287
aligned	uvig_524923	0
aligned	uvig_524945	0
aligned	uvig_524954	0
aligned	uvig_524962	0
aligned	uvig_524969	0
aligned	uvig_524994	0.3636388
aligned	uvig_525010	0
aligned	uvig_525026	0.030544378
aligned	uvig_525027	0
aligned	uvig_525056	0
aligned	uvig_525057	0
aligned	uvig_525058	0
aligned	uvig_525063	0
aligned	uvig_525075	0
aligned	uvig_525078	0
aligned	uvig_525079	0
aligned	uvig_525082	0.0117200315
aligned	uvig_525092	0
aligned	uvig_525094	0
aligned	uvig_525120	0.5450306
aligned	uvig_525137	0.026134934
aligned	uvig_525142	0
aligned	uvig_525144	0
aligned	uvig_525169	0.16748483
aligned	uvig_525177	0
aligned	uvig_525194	0
aligned	uvig_525197	0
aligned	uvig_525198	0.32432106
aligned	uvig_525199	0.0470857
aligned	uvig_525202	0
aligned	uvig_525254	0
aligned	uvig_525256	0
aligned	uvig_525259	0
aligned	uvig_525274	0.1131228
aligned	uvig_525282	0
aligned	uvig_525297	0
aligned	uvig_525300	0.6696396
aligned	uvig_525309	0.15514149
aligned	uvig_525314	0.25186944
aligned	uvig_525316	0.01369863
aligned	uvig_525320	0
aligned	uvig_525321	0.02563232
aligned	uvig_525348	0
aligned	uvig_525352	0.1498995
aligned	uvig_525356	0.29632014
aligned	uvig_525358	0
aligned	uvig_525361	0
aligned	uvig_525375	0
aligned	uvig_525393	0
aligned	uvig_525394	0
aligned	uvig_525398	0
aligned	uvig_525399	0
aligned	uvig_525400	0
aligned	uvig_525402	0
aligned	uvig_525403	0
aligned	uvig_525406	0
aligned	uvig_525409	0
aligned	uvig_525428	0
aligned	uvig_525430	0
aligned	uvig_525432	0
aligned	uvig_525434	0
aligned	uvig_525441	0
aligned	uvig_525442	0
aligned	uvig_525446	0
aligned	uvig_525463	0
aligned	uvig_525472	0.29732087
aligned	uvig_525473	0.010776196
aligned	uvig_525498	0
aligned	uvig_525500	0
aligned	uvig_525516	0
aligned	uvig_525517	0
aligned	uvig_525524	0.013551233
aligned	uvig_525526	0
aligned	uvig_525527	0
aligned	uvig_525528	0
aligned	uvig_525530	0
aligned	uvig_525537	0.3087913
aligned	uvig_525555	0
aligned	uvig_525560	0
aligned	uvig_525587	0
aligned	uvig_525591	0
aligned	uvig_525592	0
aligned	uvig_525597	0
aligned	uvig_525612	0.17592435
aligned	uvig_525614	0
aligned	uvig_525626	0.10726397
aligned	uvig_525643	0
aligned	uvig_525644	0
aligned	uvig_525652	0.109394014
aligned	uvig_525655	0
aligned	uvig_525660	0
aligned	uvig_525671	0.5384188
aligned	uvig_525682	0.3843701
aligned	uvig_525701	0
aligned	uvig_525709	0.07461804
aligned	uvig_525717	0
aligned	uvig_525744	0.26187682
aligned	uvig_525745	0
aligned	uvig_525748	0
aligned	uvig_525750	0
aligned	uvig_525751	0
aligned	uvig_525752	0.029863609
aligned	uvig_525753	0
aligned	uvig_525756	0
aligned	uvig_525762	0
aligned	uvig_525773	0.5345293
aligned	uvig_525778	0
aligned	uvig_525780	0
aligned	uvig_525813	0
aligned	uvig_525815	0
aligned	uvig_525816	0
aligned	uvig_525818	0.054105964
aligned	uvig_525821	0
aligned	uvig_525836	0
aligned	uvig_525848	0
aligned	uvig_525851	0
aligned	uvig_525852	0
aligned	uvig_525865	0
aligned	uvig_525869	0
aligned	uvig_525872	0
aligned	uvig_525887	0.49663964
aligned	uvig_525888	0
aligned	uvig_525889	0
aligned	uvig_525901	0
aligned	uvig_525905	0
aligned	uvig_525921	0
aligned	uvig_525925	0
aligned	uvig_525942	0
aligned	uvig_525973	0
aligned	uvig_525984	0
aligned	uvig_525990	0.012009992
aligned	uvig_525991	0
aligned	uvig_525992	0
aligned	uvig_525994	0
aligned	uvig_525995	0
aligned	uvig_526018	0
aligned	uvig_526028	0
aligned	uvig_526029	0
aligned	uvig_526042	0.2342283
aligned	uvig_526044	0.5708305
aligned	uvig_526046	0
aligned	uvig_526047	0
aligned	uvig_526048	0
aligned	uvig_526049	0
aligned	uvig_526052	0
aligned	uvig_526053	0
aligned	uvig_526061	0
aligned	uvig_526077	0
aligned	uvig_526078	0
aligned	uvig_526079	0.028925486
aligned	uvig_526080	0
aligned	uvig_526097	0
aligned	uvig_526101	0
aligned	uvig_526102	0
aligned	uvig_526111	0
aligned	uvig_526114	0
aligned	uvig_526117	0
aligned	uvig_526118	0
aligned	uvig_526132	0
aligned	uvig_526133	0.2063061
aligned	uvig_526134	0
aligned	uvig_526137	0
aligned	uvig_526159	0
aligned	uvig_526161	0
aligned	uvig_526162	0
aligned	uvig_526163	0
aligned	uvig_526167	0
aligned	uvig_526169	0
aligned	uvig_526180	0
aligned	uvig_526197	0
aligned	uvig_526200	0
aligned	uvig_526214	0.010565909
aligned	uvig_526222	0.013155083
aligned	uvig_526225	0
aligned	uvig_526227	0
aligned	uvig_526248	0.56780356
aligned	uvig_526250	0
aligned	uvig_526257	0
aligned	uvig_526258	0
aligned	uvig_526259	0
aligned	uvig_526262	0
aligned	uvig_526270	0
aligned	uvig_526277	0
aligned	uvig_526279	0.71071965
aligned	uvig_526282	0
aligned	uvig_526295	0
aligned	uvig_526296	0
aligned	uvig_526303	0.019335601
aligned	uvig_526311	0
aligned	uvig_526312	0.43424585
aligned	uvig_526316	0
aligned	uvig_526327	0
aligned	uvig_526328	0
aligned	uvig_526347	0
aligned	uvig_526353	0
aligned	uvig_526354	0.011494789
aligned	uvig_526356	0
aligned	uvig_526360	0
aligned	uvig_526361	0
aligned	uvig_526377	0
aligned	uvig_526380	0
aligned	uvig_526390	0
aligned	uvig_526404	0
aligned	uvig_526409	0.0453852
aligned	uvig_526424	0
aligned	uvig_526441	0
aligned	uvig_526442	0
aligned	uvig_526444	0
aligned	uvig_526448	0.31024104
aligned	uvig_526459	0
aligned	uvig_526460	0
aligned	uvig_526468	0
aligned	uvig_526488	0
aligned	uvig_526489	0
aligned	uvig_526497	0
aligned	uvig_526498	0
aligned	uvig_526499	0
aligned	uvig_526525	0.013057483
aligned	uvig_526526	0.25537506
aligned	uvig_526527	0.4094133
aligned	uvig_526530	0
aligned	uvig_526533	0
aligned	uvig_526535	0
aligned	uvig_526546	0
aligned	uvig_526552	0
aligned	uvig_526557	0
aligned	uvig_526558	0
aligned	uvig_526568	0
aligned	uvig_526569	0
aligned	uvig_526570	0
aligned	uvig_526573	0
aligned	uvig_526576	0
aligned	uvig_526577	0
aligned	uvig_526578	0
aligned	uvig_526582	0
aligned	uvig_526583	0
aligned	uvig_526584	0.1995752
aligned	uvig_526596	0
aligned	uvig_526597	0
aligned	uvig_526601	0
aligned	uvig_526605	0
aligned	uvig_526614	0
aligned	uvig_526642	0
aligned	uvig_526647	0
aligned	uvig_526654	0
aligned	uvig_526657	0
aligned	uvig_526658	0
aligned	uvig_526671	0
aligned	uvig_526673	0.061573435
aligned	uvig_526674	0
aligned	uvig_526675	0.010321611
aligned	uvig_526676	0
aligned	uvig_526683	0
aligned	uvig_526693	0
aligned	uvig_526694	0
aligned	uvig_526698	0
aligned	uvig_526699	0
aligned	uvig_526703	0
aligned	uvig_526715	0
aligned	uvig_526731	0
aligned	uvig_526732	0
aligned	uvig_526733	0
aligned	uvig_526734	0
aligned	uvig_526737	0
aligned	uvig_526740	0.014419404
aligned	uvig_526779	0
aligned	uvig_526788	0.46831226
aligned	uvig_526793	0.03975483
aligned	uvig_526801	0
aligned	uvig_526805	0.01755833
aligned	uvig_526806	0
aligned	uvig_526818	0
aligned	uvig_526820	0
aligned	uvig_526827	0
aligned	uvig_526830	0
aligned	uvig_526845	0
